Product URL,Product Name,Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODIwOTAwMDAzNzE5NjM5OjE2ODUxNzQ2MjM6c3BfYXRmX25leHQ6MjAxNTg1NjgyODg2OTg6OjA6Og&url=%2F39-62cm-Everyday-Backpack-Water-resistant-Organized%2Fdp%2FB0C552VYWR%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685174623%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",437,0 out of 5 stars,0 ratings,"Care Instructions: Easy CareSlim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfortSmooth zippers that never jam or breakStyle meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily useSpacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentialsThe padded shoulder straps, handle, and back panel provides protection and all-day comfort.",B0C552VYWR,"15.6 Inch Laptop Backpack for Men and Women Office Travel Work Business School College Bag and Daily Use Bags 1 x Roomy Main Compartment. Keep daily stuff like clothes, folder, books, magazines, power bank, camera cd’s, headset etc. 1 x Front Side Pocket with zipper. Keep books, magazines, notepad, notebooks, wallet, pad etc. 1 x Front Pocket with zipper. Keep Phone, pencil, pen, wallet, purse, keys, cards, and some other small items. 1 x Laptop Compartment. Fit upto 15.6 inch laptop. 2 x Side Pocket. Keep for water bottle, cups, tumbler, umbrella etc. Handle: Sturdy handle and adjustable shoulder straps Gifts for him, Gifts for her, Anniversary gifts, Boyfriend gifts, Gifts for boyfriend, Gifts for husband, mens gifts The great graduation gifts for college students, high school students, and middle school students Made of high quality water resistant lightweight Polyester, Durable and water resistant for long lasting, and Protect your laptop safely. There are two side pockets on the fashion casual lightweight laptop backpack, you could put your water bottle and umbrella on them. A classic and neat shape make this backpack simple but not loose fashion in daily use or any occasion. You could found the functionality from its multiple compartment design, large capacity but not bulky. Zipped pockets keep thing in tidy. Padded back panels deliver optimum comfort for your back with the full padding feature. When worn, it rests comfortably on your back. Front Easy Access Pocket: For keys, tissue, earphone box and other small items. Best Gift Ideas. Practical birthday gifts and functional present for those who go to school, traveling and work. For your children, mother, father, best friends. Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps,Durable Office Bag for Notebook/makBook.","15.6"""
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685174636&sprefix=ba%2Caps%2C283&sr=8-147,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"2,929",4.4 out of 5 stars,"7,204 ratings","Care Instructions: Hand Wash OnlySMART & TRENDY LOOKS: This Large 81 x 32 x 27 Cm rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack backpack for men and women looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. A premium travel backpack with spacious shoe compartment for a pair of shoes.ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. Perfect for tourists on long travels, our spacious tour bagINTEGRATED RAIN COVER: Our backpacks are ideal for travelling adventurers who encounter different weather conditions. The waterproof integrated rain cover and water-resistant fabric provide long-lasting protection for your gear. Stay prepared for any weather condition with our reliable backpacks.1 YEAR WARRANTY : Invest in this versatile bag with a 1-year manufacturer warranty, perfect for flight travel, backpackers, and bike riders alike. Enjoy peace of mind knowing your belongings are protected..",B0847PGZZM,"The TRAWOC 80L backpack is perfect for any adventure! This unisex travelling bag is designed for trekking, hiking, and camping, with a premium padded shoulder strap and mesh padding for maximum comfort. The padded back panel ensures breathability during extended wear. This backpack features a premium buckle and YKK zipper for added durability, making it the perfect mountain bag or camping rucksack. The front opening provides easy access to your gear, and the integrated rain cover keeps your belongings dry during inclement weather. This large backpack is suitable for men, women, boys, and girls, and can be used as a biker backpack or riding backpack. It has a Luggage/suitcase-type opening, which makes packing and unpacking a breeze. The back padding ensures that it's comfortable to wear for long periods of time, making it perfect for touring or flight travel. The TRAWOC backpack is perfect for daypack use, with excess storage capacity and weight-bearing capacity too. It's available in a variety of colors and sizes, making it suitable for any adventure or occasion. The 1-year warranty ensures that you'll be able to enjoy your backpack for years to come. Whether you're a tourist, tourister, or outdoor enthusiast, this big bag is perfect for you. It's a must-have for anyone who loves adventure and wants to travel in style and comfort. So, get your TRAWOC backpack today and start your next adventure!",TRAWOC
https://www.amazon.in/Wooum-Anti-Theft-Laptop-Bag/dp/B0BYP7SJ4Q/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685174650&sprefix=ba%2Caps%2C283&sr=8-148,Wooum Anti Theft Laptop Bag - Backpack For Laptop and Tablet of 15.6 Inch Thick Padded Compartment - Light Weight - Water Resistance – Anti Theft (Black),399,0 out of 5 stars,7 ratings,"Product Dimension:- (L.W.H.) 45 x 10 x 31 cm or 17.5 x 4 x 12.50 inches. This bag is Special to Protect your 15.6 Inch laptop, notebook, ultra books, Tablets and much more. This laptop bag pack suits your style & is very comfortable to carry and makes you forget the load you are carrying.Compartments:- 1) front pocket 2) anti-theft back pocket 3) trolley and luggage strap 4) a top carry handle 5) laptop and tablet compartment 6) smooth zippered big size mesh pocket 7) 2 lining pockets 8) 2 pen holder with 8mm padded internal laptop sleeve, padded adjustable shoulder straps and padded back panel. This bag has an adjustable strap and can be custom adjusted to different heights and comfort. Equip your bag with your trolley for a hassle free travel experience.Compact and Easy to Carry:- Being Lightweight and Anti Sweat Fabric, this bag can be comfortably carried with the handle. Suitable for men, women, students, boys & girls, can be used as school, college, office or day to day travelling backpacks. Wooum Laptop Backpack is fully manufactured in India and pass through stringent quality tests and checks. Organise and carry your tech, essentials and additional objects with ease.Anti-Theft Back Pocket for your wallet, money, credit cards, identification cards , important items. Adjustable shoulder straps relieve the stress on the shoulder. It can also accommodate essentials such as a Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Adjustable shoulder straps distribute the weight of the backpack across your upper body. The thick padded laptop section fits 16-inch laptop & middle compartment is big enough to hold your office or weekend trip's Accessories.Perfect Gift:- It is a great present for birthday, valentine day, father day, Diwali, Christmas. The New Year. We create bag that inspires individuals to get out and live fashionably, creating and exploring and living life. It is a prefect gift for your family members, friends and collegues.",B0BYP7SJ4Q,,Wooum
https://www.amazon.in/Genie-Miami-litres-Casual-Backpack/dp/B07SRGQ2R4/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1685174664&sprefix=ba%2Caps%2C283&sr=8-149,"GENIE Miami Casual Backpacks for Women, 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags Latest collection (Rose)",599,0 out of 5 stars,"2,127 ratings","Outer Material : Nylon, Color: Pink, Water ResistantDimensions: 29x35.5x13 cm (LxWxH), Capacity: 13 Litres, Number of compartments: 1, Tablet Sleeve: YesWarranty: 12 months manufacturer warranty, Weight: 355 gmsQuick Access Front Pocket, One side Pocket, Fully Lined; Feather LightClosure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult",B07SRGQ2R4,"Bring your A game with the Genie Miami Midnight backpack. A perfect fusion of prints, structure and design, this backpack is feather light and fully lined for extra strength. It has a spacious compartment with a zipper opening and a side pocket for easy access.",GENIE
https://aax-eu.amazon.in/x/c/ROjX0HoOHD8gk5Zb_VT0S8YAAAGIXDz77QMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCOHb8g/https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e%3Aamzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08YZ8FFBZ&pd_rd_r=bbf693cd-ba74-4e47-a461-0de0b844afb4&pd_rd_w=siWCX&pd_rd_wg=CHN3M&pf_rd_p=dd4190ca-547b-4d33-8ede-575500afc57e&pf_rd_r=ZBS1SVG0499XW0E6JFBZ&qid=1685174680&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-145-69854b2b-eed5-48c0-8a3b-ed25f92e9cd8,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,"2,332",0 out of 5 stars,"9,509 ratings","MADE IN INDIA - This “MAKE IN INDIA” Laptop bag for men features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls. In deed a perfect all-rounder backpack for men, school bags for boys and girls, College bag for boys and college bag for girls, office bag for men and women.LAPTOP BAG FEATURES - Compartment Description: Up To 15 Inches; Style Name: Casual Backpack for men. Capacity: 48 liters. Size: 20 inch X 13.5 inch X 9.5 inch.WATER RESISTANT – This laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner. School bags for boys is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop backpack for men has sleeve with holder to secure upto 15.6"" Laptops. This office bag for men is compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft.1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; BEST BACK SUPPORT - We have designed this laptop bag for men to keep your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: Black; Special Features: Laptop Compartment; Pattern Name: Solid; Age Range Description: Adult",B08YZ8FFBZ,,Lunar's
https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1685174699&sprefix=ba%2Caps%2C283&sr=8-150,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)","2,380",0 out of 5 stars,"1,322 ratings","Generous overall size of 32 x 15 x 44 cm (LxBxH)2 compartments, including a padded laptop compartment ideal for carrying laptops up to 15.6 inchesBottle pockets on both sides for storing bottles, earphones, tickets and other smaller itemsMade with wear-resistant Polyester material for a longer lifeReflectors on backpack promote visibility at night when on the road",B076QFBFRG,,Amazon
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1685174717&sprefix=ba%2Caps%2C283&sr=8-151,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,474,0 out of 5 stars,26 ratings,"Care Instructions: Dry Clean Only30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inchErgonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checksWater Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B0BS6YGKMC,,LOOKMUSTER
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1685174734&sprefix=ba%2Caps%2C283&sr=8-152,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,749,0 out of 5 stars,"1,141 ratings","SPACIOUS AND LIGHTWEIGHT: Light weight and spacious 35L Laptop backpack 2 Main Compartment and 2 Front Pocket with Two Side Water Bottle Pocket. <br>COMFORT WITH QUALITY: This casual Bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Barracks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women. <br>PREMIUM FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 46 cm X 33 cm X 20cm.; BACK SUPPORT: Air Mash foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily. <br>OTHER FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night. <br>Water Resistance Level: Waterproof; Pattern Name: Self Design; Age Range Description: Adult; Pocket Description: Utility Pocket <br>",B0B7DT6HY3,,Martucci
https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1685174750&sprefix=ba%2Caps%2C283&sr=8-153,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,900",0 out of 5 stars,18 ratings,"Laptop backpack made from water-resistant, strong and durable polyesterContains three large compartments, one easy-access front pocket, two side pockets with zipper, and two water-bottle pocketsWell-cushioned polyester pocket that stores up to 15.6-inch laptopCushioned shoulder strap for added comfort and well-padded back to provide supportInvisible and theft-resistant zipper pocket on the edge of the back panel protects valuable items such as earbuds, passports, and phone·Lightweight and convenient to carry in three, flexible waysDimensions: 45 x 30 x 17 cm (L x W x H)Weight: 0.78 gms",B09W4WB3K5,,Amazon
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTQyMjU3NDU0NzUwMTU4OjE2ODUxNzQ3NzI6c3BfYXRmX25leHQ6MjAxNTU1MDkxNDY1OTg6OjA6Og&url=%2FWALKENT-Waterproof-Identity-Anti-Theft-Expandable%2Fdp%2FB0B65SCVRX%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685174772%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Walkent Waterproof 15.6 inch Laptop Bag 39L (Model Identity, Black) 180° Openable, Anti-Theft, External USB, Expandable for Office, Home, College, Men Women","2,389",0 out of 5 stars,13 ratings,"LOTS OF STORAGE SPACE & POCKETS – Padded computer compartment can hold 15.6 Inch, 14.3 Inch, 13.3 Inch laptop along with other things of daily necessities, tech electronics accessoriesEXPANDABLE DESIGN FOR TRAVEL – Turn this 26L Small bag into a 39L backpack suitable to carry extra files, clothes for your daily need or a short TripWATER RESISTANT CUSHIONED COMPARTMENT – Special padded compartments to store Laptop, Ipad, Tablet etc... With over 5 pockets, there is a place for everythingBACKPACK WITH CHARGE PORT - USB Charger port is a convenient external connection, it offers an easy access to charge your devices180° OPENABLE - You can open the backpack like a suitcase in 180°. Apt to plan and store your belongingsSHOE COMPARTMENT - Comes with a shoe zompartment with a separate zipper and foldable lining. Fold this lining when this compartment is not in use",B0B65SCVRX,,Walkent
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzg2NjUyODg1ODUzMjYxOjE2ODUxNzQ3ODY6c3BfYXRmX25leHQ6MjAwOTc1Nzk1MDE4OTg6OjA6Og&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B68Y7H6F%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685174786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,437,0 out of 5 stars,150 ratings,"Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product. Handcrafted with care and made up of premium quality robust material <br>Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Right sized with sturdy stitching; Dimension: (26.5 cm x 13.3 cm x 38.2); Warranty: 750 days international warranty <br>GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596) <br>Roll top wide opening for easy access; Padded laptop compartment fits up to 15”, Front Access pocket & Back padding with Air mesh <br>Closure Type: Buckle; Water Resistance Level: Waterproof; Pattern Name: Solid; Material Type: Polyester; Age Range Description: Adult; Lining Description: Polyester; Strap Type: Shoulder Strap; Style Name: Casual <br>",B0B68Y7H6F,"If you feel all backpacks are just the same old boring black and grey bags, read on. Especially if you are stylish and are looking for one that will complement your style. This handcrafted uppercase RollTop Laptop Backpack is the perfect stylish, sleek, and sturdy yet lightweight laptop backpack. It is large enough to hold a 15"" laptop and leave you more than enough space to pack your other essentials. It is visually striking with a classic European design. Whether you are a college student or a working professional, this is the ideal everyday backpack. Designed with care - Spacious compartment that can carry 3+ A4-sized books or a set of clothes, and all your essential chargers and electronics. - Internal organiser to store your power bank and cables. - Front access pocket to easily carry important small items. - Bottle holder on the side. - Convenient trolley sleeve on the back allows it to be securely placed on a trolley for longer journeys. - Superior material quality - Premium Nylon-sheen fabric gives the backpack a smooth and glossy feel that is a joy to touch. - Air mesh on the back optimises breathability and regulates temperature while you wear the backpack. Designed for good - A promise of sustainable and ethical production uppercase is committed to partnering with you in building a world more beautiful. All our products are made from sustainable materials and are GRS (Global Recycle Standard) certified. Our manufacturing processes conform to the highest and most stringent GRS criteria. We ensure fixed working hours, minimum wages, and no child labour. We maintain strict standards in factory safety, energy management, and waste disposal management. We do not use any restricted or harmful chemicals. Every Roll Top Laptop Backpack bought helps reduce 9 1-litre plastic bottles from the planet, helps conserve 117ml of crude oil, and prevents 584g of CO₂ emission. * *Approximate calculations based on information available on www.textilevaluechain.in",uppercase
https://www.amazon.in/Fostelo-Jane-Womens-Handbag-Black/dp/B072VF1GHP/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685174802&sprefix=ba%2Caps%2C283&sr=8-163,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 2 Compartments Bag | Travel Purse Hobo Bag | 3 Pockets Shoulder Bag,"2,929",0 out of 5 stars,"1,294 ratings","Material: Our premium handbags are made of faux leather. They will make a good pair for both your formal and casual outfits giving you an elite, classy look. Our bags are long-lasting and durable hence will accompany you for a long period.For Everyone: No matter if you are a college student or a working professional, our bag is a perfect fit for everyone. Our stylish yet prime finish will make sure to be your shopping bag, office bag, picnic bag and whatnot. If you are looking for one shop solution then go for this bag.Spacious and Roomy: Fostelo handbag looks compact but is roomy. You will have enough space to keep all your essentials. This Faux leather handbag contains 2 main pockets, 1 interior middle zipper pocket and 1 exterior back zipper pocket that can comfortably hold iPhone, iPad, wallet, cosmetics, umbrella, books, tiffin box, and so on.Lightweight: Faux Leather bags are not only classy but also lightweight. Our Handbag will not be heavy on your shoulder or hand. You can carry them for a long duration without hurting yourself. That being said, they are also strong and can handle the possible amount of weight you put in.Extra Add-ons: Warranty :- 1 Year Warranty On Manufacturing Defects. 100% Quality Assured. Dimensions (In Inches) :- 12"" Tall X 17"" Wide X 6"" Deep Compartments :- 1 Zip With 2 Compartments And 1 Back Zip Pocket Material :-100% PU | Colour :- Black",B072VF1GHP,,Fostelo
https://www.amazon.in/Okami-ZenPack-Minimal-Messenger-Briefcase/dp/B0BVZT69JN/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685174819&sprefix=ba%2Caps%2C283&sr=8-164,Okami ZenPack UNO Minimal Laptop Messenger Bag X Briefcase,"2,990",4.3 out of 5 stars,19 ratings,"ZenPack UNO is Okami's Convertible Sling X Messenger X Sleeve Laptop Bag, it's the one bag that adapts and converts to your needs, it's the UNO in Okami's Zenpack Series. Minimal Design, with durable and robust materials, ensure a lightweight yet functional laptop bag.The ZenPack UNO comes equipped with a dedicated and padded laptop compartment for laptops up to 15.6"" and spacious main compartment with a multi-utility organiserConvertible Carry - Sling X Messenger X Sleeve Laptop Bag, the ZenPack UNO is suitable for all. The included detachable padded shoulder straps come with heavy-duty hardware and luxurious padded inserts. With durable construction and robust materials, tackle your everyday commute with ease.Water Resistant - Engineered with DRYE Tech Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers.Backed by Okami's 365 day warranty with free pick and drop facility across India. Quick-Access Documents Compartment - A quick access slip pocket on the outside lets you access documents without having to open the entire bag.",B0BVZT69JN,,Okami
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1685174838&sprefix=ba%2Caps%2C283&sr=8-165,Skybags polyester 28 Cms Duffle Bag(SKYBAGS_DFHUS55ONG_Orange),"1,000",4.3 out of 5 stars,280 ratings,"Dimensions: 54 Cm X 31 Cm X 28 Cm; Capacity: 40 Liters, Weight: 0.6 kgWater Resistance, lockable puller, Shiny Premium FabricFront Quick Access pocket, 2 quick Access Side PocketFoam padding at the bottom, Bumper lugs at the bottom",B07F342RQD,This Soft Travel Duffle From Skybags Is made of strong & lightweight Polyester Shells. Re-engineered lightweight spinner wheels For effortless mobility.,Skybags
https://aax-eu.amazon.in/x/c/RP5yqfJ2haOtnj6ub8zl0FUAAAGIXD-fXgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICDM_IQp/https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01NAZVN8M/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e%3Aamzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B01NAZVN8M&pd_rd_r=2c56014d-d594-4485-9aee-6a7faf0c5ea5&pd_rd_w=6gKuR&pd_rd_wg=LHbPh&pf_rd_p=dd4190ca-547b-4d33-8ede-575500afc57e&pf_rd_r=RASAQ4H9ZVD1M2231EQ9&qid=1685174853&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-161-69854b2b-eed5-48c0-8a3b-ed25f92e9cd8,"Sirona Sanitary Disposable Bags - 75 Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner and Personal Hygiene Waste",669,4.5 out of 5 stars,"2,833 ratings","100% OXO-BIODEGRADABLE: The materials used to make these bags are 100% eco-friendly. They are oxo-biodegradable which means that they break down in the open environment like nature’s wastes but quicker and without leaving any toxic residues or plastic fragments behind.TEAR-RESISTANT: Sirona’s ‘I Love Clean’ Disposable Sanitary Bags are made using extra-durable plastic. It has thick double seams to hold your waste in- without ending up with rips and tears.SUPER-SEALED: The Sirona Sanitary Disposal Bags come with built-in glue which seals perfectly. The leak-proof design keeps the bacteria and wetness where it belongs making your surroundings safe and hygienic.MULTIPURPOSE: These oxo-biodegradable bags from Sirona are large enough for the hygienic and sanitary disposal of used feminine hygiene items, baby diapers, adult diapers, wet wipes and the disposable PeeBuddy.ODOUR-LOCK: Lock the smells of your waste in- just stick and seal to cancel out any unpleasant odours that have the possibility of emanating from these disposable bags. This is perfect for when you are travelling and can’t bin the waste.",B01NAZVN8M,"Now Bigger & Better! Worried about disposing your Sanitary & Intimate Products? Made in India, 'I Love Clean' by SIRONA are Cute Oxo BioDegradable Disposable Sanitary Bags & are best for Hygienic Disposal of Intimate Care Products (Sanitary Pads, Tampons, Panty Liners, Baby Diapers, Condoms, PeeBuddy) or General products (which need discreet disposal). No More Black Plastic Bags, No More Newspaper. Now use I LOVE CLEAN. The bags are tear resistant and seal perfectly to ensure zero bad odour or leakage.",Sirona
https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1685174871&sprefix=ba%2Caps%2C283&sr=8-166,"Storite Stylish Multi-Pocket Small Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Brown, 20.5x9x16.5cm)","1,999",0 out of 5 stars,866 ratings,"Messenger Sling Bag Dimension: Length (Horizontal Distance) – 16.5cm, Height – 20.5cm, Width – 9cm. Small capacity but perfectly fits up to 10” Tablet.Material: Leather Side Bag is Made of PU Leather with Zipper.Crossbody Sling Bag Structure: A total of 4 pockets(1 Front side pocket,2 Main Pockets,1 Rear Zipper Pocket)Ideal Application: Use this bag as a messenger Sling bag, shoulder bag, suitable for your office and business for everyday use.Disclaimer: The product in image may appear bigger or smaller than the real product. kindly read the dimension and check with any scale available to you before placing order.",B08TR8RMNH,,Storite
https://www.amazon.in/PALAY%C2%AE-Shoulder-4-Zipper-Pockets-Adjustable/dp/B08SWGFBNT/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1685174886&sprefix=ba%2Caps%2C283&sr=8-167,"Palay Waist Bag For Unisex With Adjustable Strap, Waterproof Fanny Pack Stylish Chest Bag Bum Bag With 4-Zipper Pockets For Travel Party Festival Running Hiking","1,530",4.4 out of 5 stars,309 ratings,"LARGE CAPACITY: Our waist pack have 4 zippered pockets and 1 main pocket compartment, all with reinforced double stitches and nylon lining. The pocket can comfortably hold mobile phones, wallet, charging treasure, keys, earphones and so on.WATERPROOF: Our waist pack is Woven from nylon, consisting of ddouble suture and zippers, ensure the quality and strength of each bag.ADJUSTABLE: The straps are adjustable and you can adjust them to the most comfortable length according to your body. suitable for waist circumferences of 15 inches to 48.8 inches. All fanny packs are unisex, perfect for men, women and teenagers.SO VERSATILE: Stylish prints waist bag is an ideal companion for a comfortable all day carry to school/college, malls, morning walks, bike rides, running, hiking, festivals, fares or concerts, travel and outdoor essentials.BEST GIFT: All our bags are backed friendly customer service support, just purchase and enjoy this superior shoulder bag with confidence, this waist pack an ideal gift for your friends, families, kids.",B08SWGFBNT,,Palay
